asset_id,attribute_count,attribute_count_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Clothing_attribute,Clothing_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Offhand_attribute,Offhand_rarity_score,Background_attribute,Background_rarity_score,Ear_attribute,Ear_rarity_score,Headgear_attribute,Headgear_rarity_score,Neck_attribute,Neck_rarity_score,Face_attribute,Face_rarity_score,Special_attribute,Special_rarity_score,overall_rarity_score
2403,11,7.538461538461538,Human,0.04346861831891772,Magenta Flowy,3.563636363636364,Hoodie with Bag,2.925373134328358,Closed,0.25274016763378465,Toothpick,1.1395348837209303,Katana,0.8929384965831435,Off White A,0.21609702315325247,Small Hoop,4.839506172839506,Beret,4.0,Tribal Tattoo,1.9405940594059408,Sleep Mask,2.118918918918919,,-1.6540084388185654,27.817260938182095
2404,8,0.10897970530998052,Blue,0.8828828828828829,Silver Bun,4.3076923076923075,Azuki Sweater,3.0387596899224807,Relaxed,1.1563421828908556,Smile,1.0566037735849056,Skateboard,4.260869565217391,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,14.301629875380218
2405,10,0.7340823970037453,Human,0.04346861831891772,Green Ombre Flowy,13.066666666666666,Hoshi Jacket,3.2131147540983607,Closed,0.25274016763378465,Frown,1.0798898071625345,Red Bean,6.125000000000001,Off White B,0.2229806598407281,Spiked Ring,4.780487804878049,Straw Hat,3.35042735042735,,-0.21052631578947367,Heart Eye Patch,6.0307692307692315,,-1.6540084388185654,37.035092702191335
2406,8,0.10897970530998052,Human,0.04346861831891772,Black Pigtails,3.95959595959596,Blue Qipao,3.35042735042735,Pierced Eyebrow,1.356401384083045,Tongue Out,1.9405940594059408,Talisman,4.8999999999999995,Off White D,0.19698492462311556,,-0.2747021723896286,Broken Straw Hat,3.161290322580645,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.739399648589306
2407,9,0.21503017004936914,Human,0.04346861831891772,Maroon Short Spiky,3.0625000000000004,Brown Yukata,3.663551401869159,Chill,1.0,Scroll,2.265895953757225,Bat,1.0,Off White D,0.19698492462311556,Spiked Ring,4.780487804878049,Sloth Headband,5.0256410256410255,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,19.24991939577084
2408,9,0.21503017004936914,Human,0.04346861831891772,Blonde Flowy,3.43859649122807,Red Panda Hoodie,7.686274509803921,Daydreaming,1.0129198966408268,Chewing,1.1168091168091168,Coin,1.3706293706293706,Off White D,0.19698492462311556,,-0.2747021723896286,Horns,3.161290322580645,Sneakers,3.62962962962963,,-0.1391057487579844,,-1.6540084388185654,19.803816690346807
2409,9,0.21503017004936914,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Turquoise Kimono with Bow,2.202247191011236,Ruby,1.0288713910761154,Relaxed,0.47002398081534774,Floorsweeper,1.462686567164179,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Round Blue Sunglasses,1.4254545454545453,Smoke,4.839506172839506,14.55820885128993
2410,8,0.10897970530998052,Human,0.04346861831891772,Orange Samurai,4.0,Green Yukata,1.8846153846153846,White,1.97979797979798,Smirk,0.5399449035812672,Coin,1.3706293706293706,Cool Gray,0.8115942028985507,Spiked Ring,4.780487804878049,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.38926247958337
2411,7,0.12389380530973451,Human,0.04346861831891772,Blue Spiky,3.2131147540983607,Dress Shirt,2.529032258064516,Meditating,1.2327044025157234,Wheat Straw,1.1495601173020527,Zanbato,1.3333333333333333,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.417134550729998
2412,8,0.10897970530998052,Human,0.04346861831891772,Maroon Fluffy,5.157894736842105,Bloody Bomber,3.0625000000000004,Closed,0.25274016763378465,Growl,1.0025575447570332,Zanbato,1.3333333333333333,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Patch,1.7422222222222221,,-1.6540084388185654,10.63764054074124
2413,7,0.12389380530973451,Human,0.04346861831891772,Green Fluffy,6.426229508196721,White Yukata,2.3473053892215567,Careless,1.0288713910761154,Bubble Gum,1.395017793594306,Leather Katana,0.9468599033816426,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.10648487266487
2414,7,0.12389380530973451,Human,0.04346861831891772,Blue Half Bun,3.769230769230769,Blue Bomber,3.0153846153846158,Hopeful,1.0652173913043477,Relaxed,0.47002398081534774,Bean Juice,1.3110367892976589,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.609395329978891
2415,9,0.21503017004936914,Human,0.04346861831891772,Indigo Bangs,4.666666666666667,Blue Floral Kimono,2.10752688172043,Red,2.5454545454545454,Relaxed,0.47002398081534774,Bat,1.0,Off White D,0.19698492462311556,,-0.2747021723896286,Frog Mask,7.538461538461538,,-0.21052631578947367,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,17.9961045370433
2416,7,0.12389380530973451,Human,0.04346861831891772,Brown Long,2.925373134328358,Matsuri Happi,4.454545454545454,Indifferent,1.104225352112676,Relaxed,0.47002398081534774,Leather Katana,0.9468599033816426,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.8604175105994925
2417,7,0.12389380530973451,Human,0.04346861831891772,Blonde Pixie,4.21505376344086,Light Kimono,1.2604501607717042,Calm,1.0425531914893618,Closed,0.48275862068965514,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Sloth Headband,5.0256410256410255,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.054431413274488
2418,7,0.12389380530973451,Human,0.04346861831891772,Purple Half Bun,14.0,Sloth Kimono,8.340425531914894,Relaxed,1.1563421828908556,Gaiter,3.5963302752293576,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Zen Headphones,1.8232558139534885,,-0.1391057487579844,,-1.6540084388185654,27.051424317378952
2419,8,0.10897970530998052,Human,0.04346861831891772,Brown Long,2.925373134328358,Matsuri Happi,4.454545454545454,Focused,1.1597633136094674,Pout,0.9727047146401985,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Red Panda Headband,5.297297297297297,Sneakers,3.62962962962963,,-0.1391057487579844,,-1.6540084388185654,16.662900411082006
2420,8,0.10897970530998052,Human,0.04346861831891772,Indigo Ponytail,3.43859649122807,Azuki Track Jacket,2.496815286624204,Determined,0.5283018867924528,Frown,1.0798898071625345,Zanbato,1.3333333333333333,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Blush,3.62962962962963,,-1.6540084388185654,11.204757047219903
2421,9,0.21503017004936914,Human,0.04346861831891772,Black Pigtails,3.95959595959596,Turquoise Kimono,1.8846153846153846,Closed,0.25274016763378465,Frown,1.0798898071625345,Bokken,2.8613138686131383,Off White A,0.21609702315325247,,-0.2747021723896286,Frog Headband,4.170212765957447,Tribal Tattoo,1.9405940594059408,,-0.1391057487579844,,-1.6540084388185654,14.555741464539551
2422,10,0.7340823970037453,Human,0.04346861831891772,Violet Flowy,4.041237113402062,Blue Bikini,4.21505376344086,Pierced Eyebrow,1.356401384083045,Grin,1.1136363636363635,Bokken,2.8613138686131383,Cool Gray,0.8115942028985507,Small Hoop,4.839506172839506,Yellow Kanzashi,2.3333333333333335,,-0.21052631578947367,,-0.1391057487579844,Fireflies,4.454545454545454,26.454540607567516
2423,8,0.10897970530998052,Human,0.04346861831891772,Brown Fluffy,7.538461538461538,Hoodie with Bag,2.925373134328358,Indifferent,1.104225352112676,Smoking,0.9491525423728814,Banner,0.8990825688073394,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,Contract Tattoo,4.611764705882353,,-0.1391057487579844,,-1.6540084388185654,16.183061743170878
2424,8,0.10897970530998052,Human,0.04346861831891772,Maroon Short Spiky,3.0625000000000004,Black Kimono,3.0387596899224807,Bored,1.187878787878788,Closed,0.48275862068965514,Fishing Rod,2.5620915032679736,Off White D,0.19698492462311556,Red Spiked Ring,4.8999999999999995,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.453166359564785
2425,10,0.7340823970037453,Red,0.8888888888888888,Maroon Bob,2.9923664122137406,Red Ninja Top,2.8,Daydreaming,1.0129198966408268,Relaxed,0.47002398081534774,Fireball,5.850746268656716,Red,0.38966202783300197,,-0.2747021723896286,Red Panda Mask,8.909090909090908,Red Panda Headphones,7.84,,-0.1391057487579844,Fire,6.758620689655173,38.23259354965074
2426,8,0.10897970530998052,Human,0.04346861831891772,Magenta Long,2.9923664122137406,Brown Yukata,3.663551401869159,Closed,0.25274016763378465,Sleep Bubble,4.454545454545454,,-0.06084122303274872,Dark Blue,0.7480916030534351,Ethereum,9.799999999999999,,-0.12661498708010335,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,21.567307953779135
2427,7,0.12389380530973451,Human,0.04346861831891772,Silver Half Bun,7.0,Sloth Kigurumi,13.066666666666666,Daydreaming,1.0129198966408268,Grin,1.1136363636363635,Katana,0.8929384965831435,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,21.071546844160633
2428,9,0.21503017004936914,Human,0.04346861831891772,Green Samurai,3.92,Black Blazer,4.170212765957447,Indifferent,1.104225352112676,Pout,0.9727047146401985,Monkey King Staff,2.703448275862069,Off White C,0.199796126401631,Yellow Fan,4.8999999999999995,,-0.12661498708010335,Chain,2.074074074074074,,-0.1391057487579844,,-1.6540084388185654,18.38323092275973
2429,10,0.7340823970037453,Human,0.04346861831891772,Teal Bun,3.5963302752293576,Tank Top with Jacket,3.35042735042735,Striking,0.9607843137254901,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White D,0.19698492462311556,Pearl,11.2,,-0.12661498708010335,Sneakers,3.62962962962963,Eye Scar,1.4151624548736463,Earth,7.396226415094339,32.805664149628086
2430,7,0.12389380530973451,Blue,0.8828828828828829,Silver Half Bun,7.0,Red Hoodie,2.3333333333333335,Calm,1.0425531914893618,Lipstick,0.9607843137254901,Hand Seal,3.2396694214876036,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.377955411794282
2431,9,0.21503017004936914,Human,0.04346861831891772,Violet Flowy,4.041237113402062,Dress Shirt,2.529032258064516,Closed,0.25274016763378465,Tactical Knife,2.6666666666666665,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,Straw Hat,3.35042735042735,Tribal Tattoo,1.9405940594059408,Black Glasses,2.01025641025641,,-1.6540084388185654,15.256885904607188
2432,7,0.12389380530973451,Human,0.04346861831891772,Brown Ponytail,3.663551401869159,Azuki Track Jacket,2.496815286624204,Concerned,1.0261780104712042,Lipstick,0.9607843137254901,,-0.06084122303274872,Red,0.38966202783300197,,-0.2747021723896286,Black Bucket Hat,2.9473684210526314,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.31253798641594
2433,8,0.10897970530998052,Human,0.04346861831891772,Brown Blonde Flowy,11.529411764705882,Frog Kimono,6.6440677966101696,Ruby,1.0288713910761154,Toothpick,1.1395348837209303,,-0.06084122303274872,Off White C,0.199796126401631,Blue Cylinder,17.818181818181817,,-0.12661498708010335,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,38.01587669516011
2434,7,0.12389380530973451,Human,0.04346861831891772,Black Bangs,5.226666666666667,Sloth Kimono,8.340425531914894,Joyful,1.0181818181818183,Smirk,0.5399449035812672,Boombox,2.76056338028169,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.037849089252234
2435,7,0.12389380530973451,Human,0.04346861831891772,Blonde Messy,4.3076923076923075,White Hoodie,3.5963302752293576,Determined,0.5283018867924528,Whistling,1.328813559322034,Bean Juice,1.3110367892976589,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.681231846945282
2436,9,0.21503017004936914,Human,0.04346861831891772,Brown Long,2.925373134328358,Dress Shirt,2.529032258064516,Closed,0.25274016763378465,Closed,0.48275862068965514,Guitar,3.136,Off White B,0.2229806598407281,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,Eye Patch,1.7422222222222221,,-1.6540084388185654,10.88961420716875
2437,9,0.21503017004936914,Human,0.04346861831891772,Powder Blue Pigtails,3.2666666666666666,Black Qipao,3.1111111111111107,Striking,0.9607843137254901,Smoking,0.9491525423728814,Floorsweeper,1.462686567164179,Off White D,0.19698492462311556,,-0.2747021723896286,Purple Kanzashi,2.4049079754601226,,-0.21052631578947367,Blush,3.62962962962963,,-1.6540084388185654,14.101185592123814
2438,10,0.7340823970037453,Blue,0.8828828828828829,Blue Bob,4.3076923076923075,Light Armor,2.76056338028169,Hopeful,1.0652173913043477,Relaxed,0.47002398081534774,Lightning Orb,5.681159420289855,Dark Blue,0.7480916030534351,,-0.2747021723896286,Cat Mask,7.84,Cat Headphones,8.71111111111111,,-0.1391057487579844,Lightning,8.166666666666666,40.953683219953774
2439,9,0.21503017004936914,Human,0.04346861831891772,Purple Pigtails,4.0,Hoodie,2.6486486486486487,Hopeful,1.0652173913043477,Lipstick,0.9607843137254901,Floorsweeper,1.462686567164179,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,Choker,2.6486486486486487,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,12.556979920655591
2440,9,0.21503017004936914,Red,0.8888888888888888,Maroon Bun,2.6133333333333333,Blue Floral Kimono,2.10752688172043,Ruby,1.0288713910761154,Smile,1.0566037735849056,Katana,0.8929384965831435,Off White A,0.21609702315325247,,-0.2747021723896286,Purple Kanzashi,2.4049079754601226,,-0.21052631578947367,,-0.1391057487579844,Fire,6.758620689655173,17.55848438656765
2441,8,0.10897970530998052,Human,0.04346861831891772,Blue Bun,3.663551401869159,Frog Hoodie,7.686274509803921,Striking,0.9607843137254901,Grin,1.1136363636363635,Leather Katana,0.9468599033816426,Off White C,0.199796126401631,Stud,4.780487804878049,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,17.37358325687903
2442,6,0.47285886610373945,Human,0.04346861831891772,Black Teal Bangs,15.68,Plated Samurai Armor,8.71111111111111,Ruby,1.0288713910761154,Scroll,2.265895953757225,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,25.933391979121726
2443,8,0.10897970530998052,Human,0.04346861831891772,Black Bangs,5.226666666666667,Red Panda Kigurumi,15.68,Closed,0.25274016763378465,Lipstick,0.9607843137254901,Bat,1.0,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Heart Eye Patch,6.0307692307692315,,-1.6540084388185654,27.253653811499557
2444,9,0.21503017004936914,Human,0.04346861831891772,Magenta Messy,4.558139534883721,Red Kimono,4.126315789473685,Suspicious,1.2564102564102564,Smirk,0.5399449035812672,Lantern,0.9727047146401985,Off White B,0.2229806598407281,Skull Ear Cuffs,5.6,,-0.12661498708010335,Chain,2.074074074074074,,-0.1391057487579844,,-1.6540084388185654,17.68933954661556
2445,9,0.21503017004936914,Red,0.8888888888888888,Silver Short Spiky,4.355555555555555,Bloody Bomber,3.0625000000000004,Glowing,5.0256410256410255,420,2.3902439024390243,Golden Kanabo,24.500000000000004,Cool Gray,0.8115942028985507,,-0.2747021723896286,Horns,3.161290322580645,,-0.21052631578947367,,-0.1391057487579844,Fireflies,4.454545454545454,48.24095528566143
2446,8,0.10897970530998052,Human,0.04346861831891772,Black Disheveled,3.408695652173913,Black T-Shirt,5.090909090909091,White,1.97979797979798,Grass,1.005128205128205,Guitar,3.136,Dark Blue,0.7480916030534351,,-0.2747021723896286,Sloth Beanie,12.64516129032258,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,25.887889469258454
2447,7,0.12389380530973451,Human,0.04346861831891772,Silver Bangs,6.6440677966101696,Red Floral Kimono,2.1538461538461537,Joyful,1.0181818181818183,Frown,1.0798898071625345,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,Pointy Straw Hat,3.1111111111111107,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.051372234905289
2448,9,0.21503017004936914,Human,0.04346861831891772,Maroon Short Spiky,3.0625000000000004,Kimono with Straw Hat,3.43859649122807,Bored,1.187878787878788,Growl,1.0025575447570332,Banner,0.8990825688073394,Dark Blue,0.7480916030534351,Spiked Ring,4.780487804878049,,-0.12661498708010335,,-0.21052631578947367,Kabuki Facepaint,2.6666666666666665,,-1.6540084388185654,16.053210513949526
2449,9,0.21503017004936914,Human,0.04346861831891772,Black Pink Long,9.799999999999999,Black Blazer,4.170212765957447,Careless,1.0288713910761154,Pout,0.9727047146401985,Shinai,2.4049079754601226,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Chain,2.074074074074074,Bandaid,1.5555555555555554,,-1.6540084388185654,20.432480326684235
2450,7,0.12389380530973451,Human,0.04346861831891772,Green Spiky,3.35042735042735,Kung Fu Shirt,3.5,Glowing,5.0256410256410255,Stubble,4.3076923076923075,Lantern,0.9727047146401985,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,15.14185081903451
2451,10,0.7340823970037453,Human,0.04346861831891772,Blonde Bun,3.563636363636364,Turquoise Kimono with Bow,2.202247191011236,Daydreaming,1.0129198966408268,Closed,0.48275862068965514,Water Orb,6.426229508196721,Off White A,0.21609702315325247,Wu,5.681159420289855,Yellow Kanzashi,2.3333333333333335,,-0.21052631578947367,,-0.1391057487579844,Water,8.0,30.346300307726448
2452,8,0.10897970530998052,Blue,0.8828828828828829,Silver Dreadlocks,8.0,Shinto Robe,3.136,Indifferent,1.104225352112676,Meh,1.0315789473684212,Bokken,2.8613138686131383,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,Butterfly,4.558139534883721,21.778823334972206
