asset_id,attribute_count,attribute_count_rarity_score,Mouth_attribute,Mouth_rarity_score,Skin_attribute,Skin_rarity_score,Weapon_attribute,Weapon_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Hair_attribute,Hair_rarity_score,Hat_attribute,Hat_rarity_score,KILLER_GF_attribute,KILLER_GF_rarity_score,overall_rarity_score
757,9,4.631923764145325,Vamp Smile,28.17753623188406,Light,3.2109826589595376,AR-15,18.605263157894736,Grey Gradient,15.21917808219178,Pilot Dress,45.747058823529414,Shy Blue Eyes,21.483425414364643,Censor,92.58333333333333,Dark Flowy Buns,28.48717948717949,Metafox,111.1,,1.000900900900901,370.24678185438324
758,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Light,3.2109826589595376,Chainsaw,18.34198113207547,GF Heart Pink,17.243902439024392,Punk Bot Shirt,54.00694444444444,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Blue Side Ponytail,38.885,Black Hairband,31.108,,1.000900900900901,217.70602992370496
759,7,3.5031531531531535,X Mask,39.67857142857143,Light,3.2109826589595376,AT Shield,83.6236559139785,Dark KGF Pattern,19.061274509803923,Grey Hoodie,41.36702127659575,Shy Light Blue,25.006430868167204,,1.921195652173913,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,253.70586989827265
760,9,4.631923764145325,Demon Mask,51.16447368421053,Pale,6.167327517842982,Katana,18.002314814814813,KGF Pattern,21.542936288088644,White Bunny Suit,97.2125,White Glow Eyes,38.885,Red Glasses,22.542028985507248,Red Ring Ponytail,33.52155172413793,Bunny Ears,235.66666666666666,,1.000900900900901,530.337624346315
761,7,3.5031531531531535,Open Smile Blue,31.23293172690763,Dark,4.76824034334764,Spirit Fire,24.68888888888889,Black Gradient,20.305483028720626,Nyan Kitty,36.17209302325581,Shy Light Blue,25.006430868167204,,1.921195652173913,Red Short Bangs,65.3529411764706,,1.8111318118304611,,1.000900900900901,215.7633905738168
762,9,4.631923764145325,Snaggle Tooth,26.633561643835616,Pale,6.167327517842982,Katana,18.002314814814813,GF Heart Pink,17.243902439024392,Contestant,109.53521126760565,Cyberpop Eyes,35.35,Grey Heart Glasses,28.07581227436823,Blue Fishpin Hair,32.53974895397489,Devil White Horns,46.84939759036144,,1.000900900900901,326.0301011668742
763,8,2.0179034769071094,Crimson Cybermask,78.55555555555556,Bloody Tanline,40.505208333333336,Death Ray Eye,62.71774193548387,White Hole,17.05482456140351,Android Dress,36.51173708920188,Monochrome Eyes,35.19004524886878,,1.921195652173913,Pink Flowy Hair,41.588235294117645,Black Hairband,31.108,,1.000900900900901,348.1713480479465
764,8,2.0179034769071094,Closed Smile Pink,34.10964912280702,Bloody Light,11.59016393442623,Chosen Sword,51.16447368421053,White KGF Pattern,15.130350194552527,Agent Outfit,42.73076923076923,Cute Dark Eyes,21.84550561797753,,1.921195652173913,Short Pink Hair,31.613821138211378,Black Hairband,31.108,,1.000900900900901,244.23273295293632
765,8,2.0179034769071094,Lip Bite Pink,34.10964912280702,Light,3.2109826589595376,Gatling Gun,21.365384615384617,Dark KGF Pattern,19.061274509803923,Pilot Dress,45.747058823529414,Devil Red Eyes,54.38461538461539,Heart Eye Patch,35.35,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,249.67272244294972
766,7,3.5031531531531535,O Smile,31.613821138211378,Dark,4.76824034334764,Chainsaw,18.34198113207547,White,17.55530474040632,White Star Dress,55.94964028776979,Psycho Eyes,38.122549019607845,,1.921195652173913,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,210.92903967480393
767,7,3.5031531531531535,Crimson Cybermask,78.55555555555556,Light,3.2109826589595376,AR-15,18.605263157894736,Dark KGF Pattern,19.061274509803923,Pencil Black,45.747058823529414,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,224.66922625090186
768,7,3.5031531531531535,Lip Bite Pink,34.10964912280702,Light,3.2109826589595376,Buster Blade,40.295336787564764,GF Heart Pink,17.243902439024392,White Star Dress,55.94964028776979,Shy Light Blue,25.006430868167204,,1.921195652173913,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,220.39344517767822
769,7,3.5031531531531535,Vampire Cute Grin,29.68320610687023,Light,3.2109826589595376,AR-15,18.605263157894736,White,17.55530474040632,Nyan Kitty,36.17209302325581,Closed,18.17056074766355,,1.921195652173913,Dark Buns,30.984063745019924,,1.8111318118304611,,1.000900900900901,162.61785569812852
770,9,4.631923764145325,Blue Open Mouth,29.347169811320757,Bloody Tanline,40.505208333333336,Gun,20.519788918205805,Purple Solid,16.511677282377917,One-piece Swimsuit,108.01388888888889,Wink,29.347169811320757,Scouter,57.18382352941176,Quinn Hair,43.205555555555556,Metal Horns,53.26712328767123,,1.000900900900901,403.5342300831322
771,8,2.0179034769071094,Open Smile,32.81434599156118,Tanline,6.906749555950266,Devil Spears,37.75242718446602,White Hole,17.05482456140351,HODL Jacket,36.51173708920188,Cute Brown Eyes,19.10810810810811,Heart Eye Patch,35.35,Long Dark Hair,40.505208333333336,,1.8111318118304611,,1.000900900900901,230.83333701366274
772,9,4.631923764145325,Snaggle Tooth,26.633561643835616,Pale,6.167327517842982,Devil Wings,34.874439461883405,Black Gradient,20.305483028720626,White Tie Uniform,41.588235294117645,Vampire Eyes,22.09375,Pink Glasses,22.09375,Purple Ponytail,33.0936170212766,Oni Mask,38.310344827586206,,1.000900900900901,250.79333346030933
773,8,2.0179034769071094,Open Smile Blue,31.23293172690763,Light,3.2109826589595376,Red Rocket,32.00411522633745,GF Heart Invert,17.960739030023095,Pencil Black,45.747058823529414,Cute Dark Eyes,21.84550561797753,,1.921195652173913,Long Silver Hairclip Bangs,33.96069868995633,Red Ribbon,32.53974895397489,,1.000900900900901,223.4417807576478
774,8,2.0179034769071094,Closed Smile Red,34.71875,Dark,4.76824034334764,Beat Blade,54.76760563380282,Crimson Hole,21.190735694822887,Happy Frog Tanktop,92.58333333333333,Cute Angry Eyes,20.794117647058822,,1.921195652173913,Maniac Hair,94.84146341463415,Messiah Crown,69.4375,,1.000900900900901,398.04174609698157
775,8,2.0179034769071094,Soft Pink Grin,31.742857142857144,Light,3.2109826589595376,Beat Blade,54.76760563380282,White,17.55530474040632,Red Heart Dress,55.55,Heart Eyes,25.25,,1.921195652173913,Dark Fade Hair,36.51173708920188,Angel Mask,50.830065359477125,,1.000900900900901,280.3585526546868
776,8,2.0179034769071094,Tongue out,44.44,Tanline,6.906749555950266,Quinn Bat,26.452380952380953,GF Heart White,15.400000000000002,White Tie Uniform,41.588235294117645,Spiral Prism Eyes,32.00411522633745,Red Glasses,22.542028985507248,Twin Ponytails,48.60625,,1.8111318118304611,,1.000900900900901,242.769696203932
777,9,4.631923764145325,Dark Frown,29.127340823970037,Dark,4.76824034334764,AR-15,18.605263157894736,White Hole,17.05482456140351,Devil Hunter,37.75242718446602,Cute Brown Eyes,19.10810810810811,Round Glasses,22.2836676217765,Short Bangs with Earrings,30.143410852713178,Dark Devil Wings,61.23622047244095,,1.000900900900901,245.71232779116687
778,9,4.631923764145325,uwu,26.633561643835616,Dark,4.76824034334764,Katana,18.002314814814813,KGF Pattern,21.542936288088644,Nurse,79.35714285714286,Devil Pink Eyes,53.26712328767123,Black Glasses,22.47687861271676,Long Dark Hair,40.505208333333336,Oni Mask,38.310344827586206,,1.000900900900901,310.4965756735833
779,8,2.0179034769071094,Snaggle Tooth,26.633561643835616,Tanline,6.906749555950266,Devil Wings,34.874439461883405,White,17.55530474040632,White Tie Uniform,41.588235294117645,Light Blue Eyes,22.09375,Phantom Thief,39.08040201005025,Pink Ribbon Twintails,33.52155172413793,,1.8111318118304611,,1.000900900900901,227.08393062001988
780,8,2.0179034769071094,Shark Smile,39.47715736040609,Dark,4.76824034334764,Gatling Gun,21.365384615384617,Dark Gradient,20.683510638297875,Racer Pink,65.90677966101696,Psycho Eyes,38.122549019607845,,1.921195652173913,Neko Hair,50.174193548387095,Red Ribbon,32.53974895397489,,1.000900900900901,277.9775641704049
781,7,3.5031531531531535,Zipped Mask,32.13636363636364,Bloody Tanline,40.505208333333336,Gatling Gun,21.365384615384617,White,17.55530474040632,Cyberpop,108.01388888888889,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,,1.8111318118304611,,1.000900900900901,281.83570610077476
782,7,3.5031531531531535,uwu,26.633561643835616,Dark,4.76824034334764,Chainsaw,18.34198113207547,Purple Gradient,15.774847870182557,Pilot Dress,45.747058823529414,Pink Eyes,22.6734693877551,,1.921195652173913,Long Dark Hair,40.505208333333336,,1.8111318118304611,,1.000900900900901,182.68074905211753
783,9,4.631923764145325,Blue Lick,28.69741697416974,Dark,4.76824034334764,Devil Scythe,62.216,Grey Gradient,15.21917808219178,Agent Outfit,42.73076923076923,Dark Blue Eyes,19.63888888888889,Heart Eye Patch,35.35,Brown Flowy Buns,29.018656716417908,Metafox,111.1,,1.000900900900901,354.37197490083133
784,9,4.631923764145325,Average Smile,35.19004524886878,Dark,4.76824034334764,Feather Wings,24.379310344827587,GF Heart Invert,17.960739030023095,White Star Dress,55.94964028776979,Heart Eyes,25.25,Red Glasses,22.542028985507248,Blue Side Ponytail,38.885,Black Hairband,31.108,,1.000900900900901,261.66582890539036
785,9,4.631923764145325,One Side Grin,33.813043478260866,Tanline,6.906749555950266,Double Katana,28.28,Dark Gradient,20.683510638297875,Kunai Pencil,40.717277486910994,Sharp Blue Eyes,19.10810810810811,Heart Eye Patch,35.35,Short Bangs with Earrings,30.143410852713178,Fox Mask,96.01234567901234,,1.000900900900901,316.6472704642998
786,8,2.0179034769071094,Closed Smile Pink,34.10964912280702,Light,3.2109826589595376,Ghost Blade,33.96069868995633,Crimson Ripple,17.634920634920636,Pilot Dress,45.747058823529414,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Butterfly Hair,39.882051282051286,Black Ribbon,27.974820143884894,,1.000900900900901,226.56828949419912
787,7,3.5031531531531535,Blue Lick,28.69741697416974,Light,3.2109826589595376,Red Rocket,32.00411522633745,GF Heart Pink,17.243902439024392,White Bunny Suit,97.2125,Light Blue Eyes,22.09375,,1.921195652173913,Maniac Hair,94.84146341463415,,1.8111318118304611,,1.000900900900901,303.5405122311837
788,9,4.631923764145325,Vampire Cute Grin,29.68320610687023,Light,3.2109826589595376,Red Chomps,75.50485436893204,Crimson Ripple,17.634920634920636,White Mesh Jacket,59.36641221374046,Crimson Eyes,21.483425414364643,Grey Heart Glasses,28.07581227436823,Red Ring Ponytail,33.52155172413793,Death Queen,59.36641221374046,,1.000900900900901,333.48040227508034
789,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Dark,4.76824034334764,Dual Wield,45.47953216374269,KGF Pattern,21.542936288088644,GM GN Fur,68.21929824561404,Cute Dark Eyes,21.84550561797753,Censor,92.58333333333333,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,319.0953991413258
790,8,2.0179034769071094,Blue Lick,28.69741697416974,Bloody Light,11.59016393442623,Sayanaura,50.830065359477125,Crimson Ripple,17.634920634920636,White Turtleneck,37.03333333333333,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,Oni Mask,38.310344827586206,,1.000900900900901,253.58010927420753
791,7,3.5031531531531535,Zipped Mask,32.13636363636364,Light,3.2109826589595376,Chosen Sword,51.16447368421053,Crimson Ripple,17.634920634920636,Bot Uniform,42.266304347826086,Light Blue Eyes,22.09375,,1.921195652173913,Blue Fade Hair,30.86111111111111,,1.8111318118304611,,1.000900900900901,207.60428759144995
792,7,3.5031531531531535,Open Smile Red Vamp,26.633561643835616,Tanline,6.906749555950266,Double Katana,28.28,Grey Gradient,15.21917808219178,Black Zipper Top,40.295336787564764,Light Blue Eyes,22.09375,,1.921195652173913,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,184.00607908292793
793,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,Vampblade,67.04310344827586,Crimson Hole,21.190735694822887,Defiant School Girl,45.747058823529414,Shy Light Blue,25.006430868167204,,1.921195652173913,Short Dark Hair,37.03333333333333,Red Ribbon,32.53974895397489,,1.000900900900901,265.40881078521477
794,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,One Winged,58.473684210526315,Crimson Explosion,19.155172413793103,Grey Hoodie,41.36702127659575,Dark Blue Eyes,19.63888888888889,Visor,51.16447368421053,Purple Ponytail,33.0936170212766,,1.8111318118304611,,1.000900900900901,259.63119331805893
795,8,2.0179034769071094,Open Smile Red Vamp,26.633561643835616,Light,3.2109826589595376,Chosen Sword,51.16447368421053,Purple Gradient,15.774847870182557,HODL Jacket,36.51173708920188,Closed,18.17056074766355,,1.921195652173913,Hot Pink Flowy Hair,109.53521126760565,Devil White Horns,46.84939759036144,,1.000900900900901,312.79077258200266
796,7,3.5031531531531535,Bleed,43.44692737430167,Light,3.2109826589595376,Blade Wings,29.68320610687023,Crimson Explosion,19.155172413793103,Black Zipper Top,40.295336787564764,Shy Light Blue,25.006430868167204,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,201.03855295405234
797,7,3.5031531531531535,Vamp Smile,28.17753623188406,Dark,4.76824034334764,Double Katana,28.28,White KGF Pattern,15.130350194552527,Dark Heart Maid,39.47715736040609,Heterochromia,26.185185185185183,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,,1.8111318118304611,,1.000900900900901,182.79459978740883
798,9,4.631923764145325,Crescent Smile,32.40416666666667,Pale,6.167327517842982,Spardablade,79.35714285714286,Crimson Ripple,17.634920634920636,Pattern Jacket,42.03783783783784,White Glow Eyes,38.885,Android Eyemask,33.23504273504273,Quinn Hair,43.205555555555556,Devil Tooth,77.0,,1.000900900900901,375.5598184700555
799,7,3.5031531531531535,Crimson Cybermask,78.55555555555556,Dark,4.76824034334764,Scissors,47.420731707317074,White KGF Pattern,15.130350194552527,Devil Bikini,138.875,Crimson Eyes,21.483425414364643,,1.921195652173913,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,352.4062700990496
800,8,2.0179034769071094,Toast,54.00694444444444,Light,3.2109826589595376,AR-15,18.605263157894736,Pink Gradient,19.589420654911837,Devil Hunter Jacket,65.3529411764706,Jester Eyes,33.23504273504273,Round Glasses,22.2836676217765,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,248.69221282353598
801,7,3.5031531531531535,Vamp Smile,28.17753623188406,Light,3.2109826589595376,Devil Wings,34.874439461883405,Purple Gradient,15.774847870182557,Pilot Dress,45.747058823529414,Pink Eyes,22.6734693877551,,1.921195652173913,Rockstar Hair,93.69879518072288,,1.8111318118304611,,1.000900900900901,252.39351113297536
802,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Dark,4.76824034334764,Magic Heart Wand,52.19463087248322,KGF Pattern,21.542936288088644,Red Tie Uniform,47.71165644171779,Closed,18.17056074766355,Red Glasses,22.542028985507248,Brown Flowy Buns,29.018656716417908,,1.8111318118304611,,1.000900900900901,231.6397576959756
803,7,3.5031531531531535,Crimson Cybermask,78.55555555555556,Pale,6.167327517842982,Devil Scythe,62.216,Purple Gradient,15.774847870182557,Enforcer,92.58333333333333,Monochrome Eyes,35.19004524886878,,1.921195652173913,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,326.1072938607431
804,7,3.5031531531531535,Bleed,43.44692737430167,Pale,6.167327517842982,AR-15,18.605263157894736,GF Heart White,15.400000000000002,Happy Frog Tanktop,92.58333333333333,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,246.58675898048173
805,7,3.5031531531531535,Soft Pink Grin,31.742857142857144,Tanline,6.906749555950266,Floating Knives,60.7578125,Purple Gradient,15.774847870182557,Bot Uniform,42.266304347826086,Sharp Blue Eyes,19.10810810810811,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,,1.8111318118304611,,1.000900900900901,217.33280999695742
806,7,3.5031531531531535,Zipped Mask,32.13636363636364,Bloody Dark,29.91153846153846,Red Rocket,32.00411522633745,Crimson Hole,21.190735694822887,Grey Hoodie,41.36702127659575,Cyberpop Eyes,35.35,,1.921195652173913,Butterfly Hair,39.882051282051286,,1.8111318118304611,,1.000900900900901,240.07820709576785
807,7,3.5031531531531535,O Smile,31.613821138211378,Bloody Tanline,40.505208333333336,Devil Spears,37.75242718446602,Purple Solid,16.511677282377917,Kunai Pencil,40.717277486910994,Doll Eyes,21.723463687150836,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,229.06437185684635
808,8,2.0179034769071094,Smooch Lips,34.41150442477876,Dark,4.76824034334764,Devil Spears,37.75242718446602,Dark Gradient,20.683510638297875,White Tie Uniform,41.588235294117645,Closed,18.17056074766355,,1.921195652173913,Blue Side Ponytail,38.885,Pulled Up Goggles,114.36764705882352,,1.000900900900901,315.56712572147694
809,7,3.5031531531531535,Closed Smile Pink,34.10964912280702,Pale,6.167327517842982,Dual Saber,58.473684210526315,GF Heart Pink,17.243902439024392,Pattern Jacket,42.03783783783784,Heterochromia,26.185185185185183,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,224.45808305761958
810,8,2.0179034769071094,Closed Smile Pink,34.10964912280702,Bloody Light,11.59016393442623,Chainsaw,18.34198113207547,GF Heart White,15.400000000000002,Messy Student,43.69101123595506,Spiral Prism Eyes,32.00411522633745,Android Eyemask,33.23504273504273,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,226.72345130042032
811,7,3.5031531531531535,Blue Open Mouth,29.347169811320757,Light,3.2109826589595376,Blade Wings,29.68320610687023,White,17.55530474040632,Nyan Kitty,36.17209302325581,Dark Glow Eyes,42.49726775956284,,1.921195652173913,Short Dark Hair,37.03333333333333,,1.8111318118304611,,1.000900900900901,203.73573895176722
812,9,4.631923764145325,Blue Open Mouth,29.347169811320757,Pale,6.167327517842982,Laser Cannon,64.27272727272728,KGF Pattern,21.542936288088644,White Mesh Jacket,59.36641221374046,Dark Blue Eyes,19.63888888888889,Pink Glasses,22.09375,Dark Hairclip Bangs,32.6764705882353,Metal Horns,53.26712328767123,,1.000900900900901,314.0056305335617
